2
8
16
22
19
2
13
19
16
22
16
0
1
3
3
0
0
13
1
10
16
0
1
23
23
19
8
3
22
2
3
13
1
4
13
0
13
16
22
4
4
3
22
0
1
0
23
29
16
11
0
2
3
1
3
4
1
19
29
2
1
19
11
11
4
2
1
0
11
0
4
19
16
32
24
13
0
0
19
19
24
0
1
1
0
0
3
3
5
4
11
11
16
15
1
0
16
10
22
0
13
0
13
26
3
23
23
1
13
2
33
2
0
0
11
19
13
10
3
3
11
24
2
0
33
0
1
4
24
1
32
1
11
30
3
4
11
13
11
3
29
11
3
3
11
3
19
17
2
16
1
4
4
10
13
0
23
1
38
0
0
3
13
4
11
11
1
33
4
3
17
28
1
0
1
22
1
22
3
20
3
0
24
1
34
16
1
2
0
0
4
0
8
2
0
19
0
11
11
4
3
38
10
1
7
8
1
1
3
16
11
4
30
1
5
13
0
33
3
16
0
0
1
3
3
22
3
13
22
33
22
13
29
3
4
4
2
3
19
0
29
2
3
12
0
10
4
10
19
10
19
3
41
24
4
23
1
26
1
4
17
29
23
13
3
0
4
11
3
23
1
26
26
47
16
22
22
22
0
0
11
10
0
1
24
34
11
4
12
19
8
1
2
1
11
3
0
4
2
32
3
8
19
0
3
0
1
12
22
3
0
0
1
22
28
5
4
30
0
16
3
32
20
8
10
19
11
11
13
10
10
0
0
10
0
11
33
0
3
4
12
22
0
5
0
3
10
19
38
1
16
3
8
13
3
0
21
7
11
5
5
8
27
23
0
17
35
1
17
16
13
10
0
8
32
24
2
5
4
20
27
3
23
6
1
0
1
15
0
4
13
42
26
16
2
6
0
3
23
2
21
6
3
1
32
2
3
19
2
1
1
0
8
2
1
1
1
2
0
7
0
6
0
34
1
2
23
2
1
0
1
4
3
5
13
13
12
1
7
2
0
26
24
0
4
16
2
3
5
3
2
1
14
1
2
13
39
3
38
16
17
46
0
4
32
0
1
2
1
1
1
1
27
6
25
4
34
6
1
1
0
1
32
0
4
1
5
1
1
1
3
2
5
14
0
10
0
1
1
10
28
5
0
3
1
3
0
8
25
5
26
0
0
0
5
11
14
17
0
24
4
2
2
4
9
2
5
0
6
13
26
1
19
39
4
6
4
4
2
4
9
48
4
8
44
4
14
8
3
48
4
5
10
14
10
0
5
9
3
4
6
3
0
0
0
29
4
17
17
17
7
35
2
0
7
0
9
6
3
35
2
1
1
1
27
2
27
31
27
21
21
0
1
8
17
4
1
8
5
1
5
3
5
0
1
38
7
28
30
7
2
4
8
3
2
1
10
10
1
10
44
19
8
10
1
0
1
28
7
30
23
49
7
0
14
5
4
31
26
1
8
16
35
1
18
29
1
2
2
35
0
1
24
9
8
45
24
1
2
18
24
6
0
0
1
8
29
29
1
1
24
14
2
1
1
1
5
10
4
17
5
5
10
30
0
13
22
2
2
0
4
1
25
1
13
0
2
20
2
4
3
3
3
2
5
4
21
16
13
1
15
5
0
1
2
5
15
1
1
14
26
3
1
17
5
4
15
13
1
0
28
9
9
3
7
12
26
25
20
12
3
4
0
8
1
10
7
0
0
0
2
1
2
15
5
25
4
9
2
28
0
2
3
0
9
0
10
5
38
1
0
32
11
2
6
5
7
25
9
15
9
9
27
1
44
14
2
7
30
20
5
1
23
7
3
14
3
3
0
47
2
10
10
14
28
17
5
0
0
11
6
7
4
29
9
5
28
18
18
38
7
45
5
0
6
2
3
0
23
7
11
3
0
5
2
6
6
8
1
5
3
4
12
1
10
1
23
6
14
4
34
5
12
4
7
7
2
34
4
35
21
0
25
0
35
0
21
1
21
3
7
0
30
25
0
5
25
4
4
3
20
17
18
13
4
1
25
13
17
35
29
26
11
1
26
3
31
2
10
12
9
0
12
3
28
1
0
7
4
36
6
9
1
3
12
26
3
19
49
12
1
4
12
2
25
0
5
0
24
5
29
2
23
32
4
24
46
6
1
0
9
6
6
46
2
2
6
4
45
15
1
9
28
2
17
25
17
27
1
18
8
9
18
2
18
24
8
3
2
45
15
7
1
9
47
14
24
0
8
27
0
1
14
15
31
36
23
0
15
0
0
7
21
30
8
41
2
1
2
36
30
5
17
27
2
4
2
9
4
6
2
1
2
18
14
1
3
18
12
4
15
36
2
36
4
8
8
2
35
12
9
8
14
2
4
6
15
11
28
21
18
4
37
37
40
18
43
27
12
0
8
27
0
3
18
1
0
5
14
8
30
4
6
9
6
2
0
28
6
33
1
27
3
6
2
9
6
20
0
15
5
33
2
6
14
0
0
25
5
0
3
3
25
6
3
25
3
1
6
6
22
5
5
1
5
8
31
7
5
8
5
6
31
14
31
7
40
0
2
39
12
12
6
6
28
20
0
6
6
7
7
7
5
37
43
4
4
2
39
9
3
4
4
21
6
9
21
6
47
18
8
18
1
1
0
30
34
8
2
5
6
33
15
3
17
3
15
16
15
6
31
0
34
15
5
6
41
9
0
42
0
10
32
9
8
4
1
2
7
7
9
2
0
4
21
30
20
18
18
22
0
12
23
17
4
4
3
3
2
41
21
1
15
1
5
6
35
9
6
5
6
6
10
39
10
